matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,W_avg,J_estimated,format_name,m,n,nnz,mem_footprint,mem_ratio,spmv_mae,spmv_max_ae,spmv_mse,spmv_mape,spmv_smape,spmv_lnQ_error,spmv_mlare,spmv_gmare,CSRCV_NUM_PACKET_VALS,unbalance_time,unbalance_size,row_bits_avg,col_bits_avg,row_col_bytes_avg,compression_spmv_loops,tolerance
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.000162,39.407256,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,524.151319,0.936152,4.91777e-16,4.9738e-14,2.07403e-30,1.89349e-13,9.46747e-14,7.17586e-17,-15.7819,1.65232e-16,64,12.72,0.38,1.4540,22.5416,2.9995,48.2213,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.000992,39.471570,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,500.521130,0.893948,4.57669e-16,4.61853e-14,1.87466e-30,2.10213e-13,1.05107e-13,9.05346e-17,-15.6809,2.08492e-16,128,25.95,0.76,2.3369,21.6624,2.9999,39.1573,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.001023,43.834369,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,481.008523,0.859098,4.28127e-16,5.68434e-14,1.70359e-30,1.77561e-13,8.87804e-14,3.44364e-17,-16.101,7.92552e-17,256,4.98,1.34,3.1933,20.8068,3.0000,39.6035,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.000316,48.620676,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,466.066791,0.832411,4.02987e-16,4.9738e-14,1.55639e-30,1.89916e-13,9.49579e-14,-3.4857e-17,-16.0954,8.02852e-17,512,6.03,1.70,4.2251,20.1938,3.0524,43.0424,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.001451,49.244142,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,477.215310,0.852323,3.85294e-16,4.9738e-14,1.48306e-30,1.69858e-13,8.49288e-14,1.84387e-17,-16.3716,4.25007e-17,1024,8.28,6.33,6.7789,22.0098,3.5986,44.3591,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.001985,46.601980,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,483.563894,0.863662,3.7619e-16,6.39488e-14,1.46199e-30,1.64783e-13,8.23916e-14,2.24854e-17,-16.2855,5.18249e-17,2048,14.78,4.07,7.8925,23.7197,3.9515,45.3776,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.001077,46.935174,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,478.262109,0.854193,3.74562e-16,6.03961e-14,1.51126e-30,1.61578e-13,8.07888e-14,4.07797e-17,-16.0274,9.38919e-17,4096,15.45,4.08,7.9876,23.9835,3.9964,48.6520,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.000146,48.337723,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,471.764846,0.842588,3.7744e-16,6.39488e-14,1.60122e-30,1.56535e-13,7.82673e-14,1.28848e-17,-16.5271,2.97071e-17,8192,13.46,4.50,7.9987,23.9987,3.9997,53.7314,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.001383,47.211637,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,469.231365,0.838063,3.80074e-16,6.03961e-14,1.66083e-30,1.76955e-13,8.84775e-14,1.35619e-16,-15.5055,3.1225e-16,16384,16.81,3.99,7.9915,23.9928,3.9980,55.5619,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.000499,47.253364,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,469.230094,0.838061,3.80111e-16,6.03961e-14,1.66443e-30,1.7694e-13,8.84701e-14,1.3549e-16,-15.5059,3.11925e-16,32768,17.67,3.99,7.9906,23.9919,3.9978,56.0742,0
