matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,W_avg,J_estimated,format_name,m,n,nnz,mem_footprint,mem_ratio,spmv_mae,spmv_max_ae,spmv_mse,spmv_mape,spmv_smape,spmv_lnQ_error,spmv_mlare,spmv_gmare,CSRCV_NUM_PACKET_VALS,matrix_mae,matrix_max_ae,matrix_mse,matrix_mape,matrix_smape,matrix_lnQ_error,matrix_mlare,matrix_gmare,unbalance_time,unbalance_size,row_bits_avg,col_bits_avg,row_col_bytes_avg,compression_spmv_loops,tolerance
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,1.001072,12.454668,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.074729,0.768739,1.68956e-10,7.45058e-08,7.19417e-19,1.14319e-11,5.71593e-12,-1.69659e-14,-13.4082,3.90653e-14,131072,0,0,0,0,0,0,-inf,0,7.78,2.51,7.9984,23.8198,3.9773,56.8160,0
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,1.003360,12.426267,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.074729,0.768739,1.68956e-10,7.45058e-08,7.19417e-19,1.14319e-11,5.71593e-12,-1.69659e-14,-13.4082,3.90653e-14,262144,0,0,0,0,0,0,-inf,0,7.75,2.51,7.9984,23.8198,3.9773,57.2339,0
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,1.000469,12.648186,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.074729,0.768739,1.68956e-10,7.45058e-08,7.19417e-19,1.14319e-11,5.71593e-12,-1.69659e-14,-13.4082,3.90653e-14,524288,0,0,0,0,0,0,-inf,0,6.25,2.51,7.9984,23.8198,3.9773,59.8325,0
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,1.007047,12.380777,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.074729,0.768739,1.68956e-10,7.45058e-08,7.19417e-19,1.14319e-11,5.71593e-12,-1.69659e-14,-13.4082,3.90653e-14,1048576,0,0,0,0,0,0,-inf,0,7.45,2.51,7.9984,23.8198,3.9773,62.0214,0
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,1.001775,12.538806,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.074729,0.768739,1.68956e-10,7.45058e-08,7.19417e-19,1.14319e-11,5.71593e-12,-1.69659e-14,-13.4082,3.90653e-14,2097152,0,0,0,0,0,0,-inf,0,6.58,2.51,7.9984,23.8198,3.9773,63.4581,0
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,1.004865,12.592849,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.074729,0.768739,1.68956e-10,7.45058e-08,7.19417e-19,1.14319e-11,5.71593e-12,-1.69659e-14,-13.4082,3.90653e-14,4194304,0,0,0,0,0,0,-inf,0,6.80,2.51,7.9984,23.8198,3.9773,70.9453,0
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,1.005580,12.583891,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.074729,0.768739,1.68956e-10,7.45058e-08,7.19417e-19,1.14319e-11,5.71593e-12,-1.69659e-14,-13.4082,3.90653e-14,8388608,0,0,0,0,0,0,-inf,0,7.01,2.51,7.9984,23.8198,3.9773,78.1415,0
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,1.007339,12.561915,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.074729,0.768739,1.68956e-10,7.45058e-08,7.19417e-19,1.14319e-11,5.71593e-12,-1.69659e-14,-13.4082,3.90653e-14,16777216,0,0,0,0,0,0,-inf,0,7.12,2.51,7.9984,23.8198,3.9773,97.2738,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,1.409850,8.813682,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,537.994495,0.960877,4.87713e-16,5.68434e-14,2.04783e-30,1.65098e-13,8.25489e-14,6.12991e-17,-15.8503,1.41163e-16,64,0,0,0,0,0,0,-inf,0,4.44,0.03,1.4544,22.5411,2.9994,46.5655,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,1.429458,8.692786,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,508.955415,0.909012,4.38562e-16,4.9738e-14,1.70089e-30,1.71214e-13,8.5607e-14,-2.40373e-17,-16.2569,5.53485e-17,128,0,0,0,0,0,0,-inf,0,3.21,0.52,2.3373,21.6627,3.0000,37.7899,0
