matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,W_avg,J_estimated,format_name,m,n,nnz,mem_footprint,mem_ratio,spmv_mae,spmv_max_ae,spmv_mse,spmv_mape,spmv_smape,spmv_lnQ_error,spmv_mlare,spmv_gmare,CSRCV_NUM_PACKET_VALS,time_io_frac_avg,time_decompress_frac_avg,time_execute_frac_avg
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,2.349397,5.289005,559.899570,0.000000,0.000000,CSR_CV_BLOCK_FPC,1157456,1157456,48538952,561.498597,1.002856,4.12652e-16,2.84217e-14,1.334e-30,1.43171e-13,7.15854e-14,-1.12671e-17,-16.5856,2.59666e-17,4096,0.3580,0.5620,0.0800
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,2.333271,5.325559,559.899570,0.000000,0.000000,CSR_CV_BLOCK_FPC,1157456,1157456,48538952,560.914246,1.001812,4.133e-16,2.84217e-14,1.33752e-30,1.4342e-13,7.17098e-14,-1.10646e-17,-16.5938,2.54788e-17,8192,0.3578,0.5624,0.0799
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,2.331701,5.329145,559.899570,0.000000,0.000000,CSR_CV_BLOCK_FPC,1157456,1157456,48538952,560.596018,1.001244,4.13598e-16,2.84217e-14,1.33914e-30,1.43442e-13,7.17212e-14,-1.10557e-17,-16.5938,2.54788e-17,16384,0.3602,0.5605,0.0793
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,2.337763,5.315325,559.899570,0.000000,0.000000,CSR_CV_BLOCK_FPC,1157456,1157456,48538952,560.434643,1.000956,4.13734e-16,2.84217e-14,1.33971e-30,1.43451e-13,7.17254e-14,-1.10799e-17,-16.5929,2.5533e-17,32768,0.3607,0.5586,0.0807
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,2.353088,5.280708,559.899570,0.000000,0.000000,CSR_CV_BLOCK_FPC,1157456,1157456,48538952,560.353672,1.000811,4.13794e-16,2.84217e-14,1.34021e-30,1.43453e-13,7.17266e-14,-1.1047e-17,-16.5947,2.54245e-17,65536,0.3634,0.5491,0.0875
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,2.674551,4.646003,559.899570,0.000000,0.000000,CSR_CV_BLOCK_FPC,1157456,1157456,48538952,560.314057,1.000740,4.13832e-16,2.84217e-14,1.34043e-30,1.43211e-13,7.16057e-14,-9.34998e-18,-16.6671,2.15214e-17,131072,0.3582,0.4619,0.1799
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,2.961381,4.196006,559.899570,0.000000,0.000000,CSR_CV_BLOCK_FPC,1157456,1157456,48538952,560.292576,1.000702,4.13836e-16,2.84217e-14,1.34042e-30,1.43213e-13,7.16063e-14,-9.34923e-18,-16.6671,2.15214e-17,262144,0.3894,0.4118,0.1988
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,3.422676,3.630484,559.899570,0.000000,0.000000,CSR_CV_BLOCK_FPC,1157456,1157456,48538952,560.281951,1.000683,4.13856e-16,2.84217e-14,1.34052e-30,1.43478e-13,7.17388e-14,-1.07353e-17,-16.607,2.47198e-17,524288,0.3831,0.4086,0.2082
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,3.540329,3.509835,559.899570,0.000000,0.000000,CSR_CV_BLOCK_FPC,1157456,1157456,48538952,560.276387,1.000673,4.13858e-16,2.84217e-14,1.34051e-30,1.43478e-13,7.1739e-14,-1.07342e-17,-16.607,2.47198e-17,1048576,0.4132,0.3887,0.1981
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,3.554428,3.495914,559.899570,0.000000,0.000000,CSR_CV_BLOCK_FPC,1157456,1157456,48538952,560.274851,1.000670,4.1386e-16,2.84217e-14,1.34052e-30,1.43477e-13,7.17384e-14,-1.07393e-17,-16.607,2.47198e-17,2097152,0.4495,0.3652,0.1853
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,3.577344,3.473519,559.899570,0.000000,0.000000,CSR_CV_BLOCK_FPC,1157456,1157456,48538952,560.273311,1.000668,4.13866e-16,2.84217e-14,1.34058e-30,1.43477e-13,7.17384e-14,-1.07383e-17,-16.607,2.47198e-17,4194304,0.4784,0.3486,0.1730
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,3.570697,3.479985,559.899570,0.000000,0.000000,CSR_CV_BLOCK_FPC,1157456,1157456,48538952,560.273311,1.000668,4.13866e-16,2.84217e-14,1.34058e-30,1.43477e-13,7.17384e-14,-1.07383e-17,-16.607,2.47198e-17,8388608,0.4806,0.3479,0.1715
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,3.575119,3.475680,559.899570,0.000000,0.000000,CSR_CV_BLOCK_FPC,1157456,1157456,48538952,560.273311,1.000668,4.13866e-16,2.84217e-14,1.34058e-30,1.43477e-13,7.17384e-14,-1.07383e-17,-16.607,2.47198e-17,16777216,0.4768,0.3494,0.1738
/home/users/dgal/Data/graphs/tamu/matrices/nv2/nv2.mtx,16,1453908,1453908,52728362,4.206497,3.208955,608.974438,0.000000,0.000000,CSR_CV_BLOCK_FPC,1453908,1453908,52728362,499.209713,0.819755,20.5159,49151.9,208547,11.8537,0.0051172,-0.000148655,-3.46568,0.000342232,64,0.2528,0.5571,0.1901
