matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,W_avg,J_estimated,format_name,m,n,nnz,mem_footprint,mem_ratio,CSRCV_NUM_PACKET_VALS,unbalance_time,unbalance_size,row_bits_avg,col_bits_avg,row_col_bytes_avg,compression_spmv_loops,tolerance
/home/users/dgal/Data/graphs/tamu/matrices/Serena/Serena.mtx,16,1391349,1391349,64531701,1.159597,14.246431,743.814289,0.000000,0.000000,CSR_CVS,1391349,1391349,64531701,490.366797,0.659260,2097152,4.41,2.89,7.9984,22.4365,3.8044,74.9549,0
/home/users/dgal/Data/graphs/tamu/matrices/Serena/Serena.mtx,16,1391349,1391349,64531701,1.178629,14.016388,743.814289,0.000000,0.000000,CSR_CVS,1391349,1391349,64531701,490.366797,0.659260,4194304,6.08,2.89,7.9984,22.4365,3.8044,79.2442,0
/home/users/dgal/Data/graphs/tamu/matrices/Serena/Serena.mtx,16,1391349,1391349,64531701,1.160610,14.233996,743.814289,0.000000,0.000000,CSR_CVS,1391349,1391349,64531701,490.366797,0.659260,8388608,4.64,2.89,7.9984,22.4365,3.8044,92.4593,0
/home/users/dgal/Data/graphs/tamu/matrices/Serena/Serena.mtx,16,1391349,1391349,64531701,1.169341,14.127710,743.814289,0.000000,0.000000,CSR_CVS,1391349,1391349,64531701,490.366797,0.659260,16777216,5.14,2.89,7.9984,22.4365,3.8044,114.3172,0
/home/users/dgal/Data/graphs/tamu/matrices/vas_stokes_2M/vas_stokes_2M.mtx,16,2146677,2146677,65129037,1.521640,10.957281,753.531605,0.000000,0.000000,CSR_CVS,2146677,2146677,65129037,521.915719,0.692626,64,7.15,12.95,1.6836,21.9830,2.9583,32.1482,0
/home/users/dgal/Data/graphs/tamu/matrices/vas_stokes_2M/vas_stokes_2M.mtx,16,2146677,2146677,65129037,1.499071,11.122243,753.531605,0.000000,0.000000,CSR_CVS,2146677,2146677,65129037,468.251322,0.621409,128,6.39,11.94,2.7371,21.9847,3.0902,33.8176,0
/home/users/dgal/Data/graphs/tamu/matrices/vas_stokes_2M/vas_stokes_2M.mtx,16,2146677,2146677,65129037,1.585014,10.519171,753.531605,0.000000,0.000000,CSR_CVS,2146677,2146677,65129037,442.461556,0.587184,256,8.04,10.05,4.4985,22.3006,3.3499,33.4540,0
/home/users/dgal/Data/graphs/tamu/matrices/vas_stokes_2M/vas_stokes_2M.mtx,16,2146677,2146677,65129037,1.516736,10.992708,753.531605,0.000000,0.000000,CSR_CVS,2146677,2146677,65129037,430.544074,0.571368,512,6.50,15.67,6.4831,23.2188,3.7127,36.8856,0
/home/users/dgal/Data/graphs/tamu/matrices/vas_stokes_2M/vas_stokes_2M.mtx,16,2146677,2146677,65129037,1.384561,12.042109,753.531605,0.000000,0.000000,CSR_CVS,2146677,2146677,65129037,411.389167,0.545948,1024,6.86,22.18,7.4488,23.7382,3.8984,42.0712,0
/home/users/dgal/Data/graphs/tamu/matrices/vas_stokes_2M/vas_stokes_2M.mtx,16,2146677,2146677,65129037,1.297994,12.845234,753.531605,0.000000,0.000000,CSR_CVS,2146677,2146677,65129037,387.798772,0.514642,2048,9.69,22.60,7.6954,23.8174,3.9391,46.5697,0
/home/users/dgal/Data/graphs/tamu/matrices/vas_stokes_2M/vas_stokes_2M.mtx,16,2146677,2146677,65129037,1.230159,13.553561,753.531605,0.000000,0.000000,CSR_CVS,2146677,2146677,65129037,374.966883,0.497613,4096,8.02,20.92,7.9996,23.9999,3.9999,50.7226,0
/home/users/dgal/Data/graphs/tamu/matrices/vas_stokes_2M/vas_stokes_2M.mtx,16,2146677,2146677,65129037,1.209044,13.790263,753.531605,0.000000,0.000000,CSR_CVS,2146677,2146677,65129037,365.998883,0.485711,8192,8.92,18.67,7.9994,23.9998,3.9999,54.6808,0
/home/users/dgal/Data/graphs/tamu/matrices/vas_stokes_2M/vas_stokes_2M.mtx,16,2146677,2146677,65129037,1.206436,13.820074,753.531605,0.000000,0.000000,CSR_CVS,2146677,2146677,65129037,361.329542,0.479515,16384,8.88,16.25,7.9991,24.0000,3.9999,55.6686,0
/home/users/dgal/Data/graphs/tamu/matrices/vas_stokes_2M/vas_stokes_2M.mtx,16,2146677,2146677,65129037,1.214267,13.730943,753.531605,0.000000,0.000000,CSR_CVS,2146677,2146677,65129037,360.212858,0.478033,32768,9.58,16.20,8.0000,24.0000,4.0000,55.6362,0
/home/users/dgal/Data/graphs/tamu/matrices/vas_stokes_2M/vas_stokes_2M.mtx,16,2146677,2146677,65129037,1.205710,13.828389,753.531605,0.000000,0.000000,CSR_CVS,2146677,2146677,65129037,360.059958,0.477830,65536,9.50,16.25,7.9993,23.9998,3.9999,56.2996,0
/home/users/dgal/Data/graphs/tamu/matrices/vas_stokes_2M/vas_stokes_2M.mtx,16,2146677,2146677,65129037,1.205583,13.829850,753.531605,0.000000,0.000000,CSR_CVS,2146677,2146677,65129037,360.030740,0.477791,131072,9.15,16.26,7.9993,23.9998,3.9999,56.5149,0
/home/users/dgal/Data/graphs/tamu/matrices/vas_stokes_2M/vas_stokes_2M.mtx,16,2146677,2146677,65129037,1.207617,13.806556,753.531605,0.000000,0.000000,CSR_CVS,2146677,2146677,65129037,360.030740,0.477791,262144,9.49,16.26,7.9993,23.9998,3.9999,56.8878,0
/home/users/dgal/Data/graphs/tamu/matrices/vas_stokes_2M/vas_stokes_2M.mtx,16,2146677,2146677,65129037,1.222272,13.641014,753.531605,0.000000,0.000000,CSR_CVS,2146677,2146677,65129037,360.030740,0.477791,524288,10.13,16.26,7.9993,23.9998,3.9999,56.5721,0
/home/users/dgal/Data/graphs/tamu/matrices/vas_stokes_2M/vas_stokes_2M.mtx,16,2146677,2146677,65129037,1.210433,13.774433,753.531605,0.000000,0.000000,CSR_CVS,2146677,2146677,65129037,360.030740,0.477791,1048576,8.96,16.26,7.9993,23.9998,3.9999,59.6591,0
/home/users/dgal/Data/graphs/tamu/matrices/vas_stokes_2M/vas_stokes_2M.mtx,16,2146677,2146677,65129037,1.215143,13.721041,753.531605,0.000000,0.000000,CSR_CVS,2146677,2146677,65129037,360.030740,0.477791,2097152,9.93,16.26,7.9993,23.9998,3.9999,62.1489,0
/home/users/dgal/Data/graphs/tamu/matrices/vas_stokes_2M/vas_stokes_2M.mtx,16,2146677,2146677,65129037,1.221912,13.645033,753.531605,0.000000,0.000000,CSR_CVS,2146677,2146677,65129037,360.030740,0.477791,4194304,10.42,16.26,7.9993,23.9998,3.9999,65.2309,0
/home/users/dgal/Data/graphs/tamu/matrices/vas_stokes_2M/vas_stokes_2M.mtx,16,2146677,2146677,65129037,1.217204,13.697813,753.531605,0.000000,0.000000,CSR_CVS,2146677,2146677,65129037,360.030740,0.477791,8388608,9.96,16.26,7.9993,23.9998,3.9999,73.2470,0
/home/users/dgal/Data/graphs/tamu/matrices/vas_stokes_2M/vas_stokes_2M.mtx,16,2146677,2146677,65129037,1.209238,13.788049,753.531605,0.000000,0.000000,CSR_CVS,2146677,2146677,65129037,360.030740,0.477791,16777216,9.37,16.26,7.9993,23.9998,3.9999,91.0033,0
/home/users/dgal/Data/graphs/tamu/matrices/bone010/bone010.mtx,16,986703,986703,71666325,1.353491,13.555006,823.919979,0.000000,0.000000,CSR_CVS,986703,986703,71666325,361.922390,0.439269,64,1.08,1.17,0.9366,15.1642,2.0126,33.6213,0
/home/users/dgal/Data/graphs/tamu/matrices/bone010/bone010.mtx,16,986703,986703,71666325,1.294046,14.177688,823.919979,0.000000,0.000000,CSR_CVS,986703,986703,71666325,318.270785,0.386288,128,2.19,3.63,4.3827,15.2698,2.4566,34.5548,0
/home/users/dgal/Data/graphs/tamu/matrices/bone010/bone010.mtx,16,986703,986703,71666325,1.156232,15.867561,823.919979,0.000000,0.000000,CSR_CVS,986703,986703,71666325,304.236382,0.369255,256,1.88,4.11,6.9948,15.6612,2.8320,38.1522,0
/home/users/dgal/Data/graphs/tamu/matrices/bone010/bone010.mtx,16,986703,986703,71666325,1.107262,16.569323,823.919979,0.000000,0.000000,CSR_CVS,986703,986703,71666325,295.679097,0.358869,512,1.16,0.49,7.9995,15.9999,2.9999,39.6962,0
/home/users/dgal/Data/graphs/tamu/matrices/bone010/bone010.mtx,16,986703,986703,71666325,1.045223,17.552786,823.919979,0.000000,0.000000,CSR_CVS,986703,986703,71666325,285.414824,0.346411,1024,1.89,0.43,7.9990,15.9998,2.9999,42.1562,0
/home/users/dgal/Data/graphs/tamu/matrices/bone010/bone010.mtx,16,986703,986703,71666325,1.000725,20.052028,823.919979,0.000000,0.000000,CSR_CVS,986703,986703,71666325,280.152268,0.340024,2048,1.64,0.31,7.9981,15.9996,2.9997,48.9869,0
/home/users/dgal/Data/graphs/tamu/matrices/bone010/bone010.mtx,16,986703,986703,71666325,1.006470,21.361678,823.919979,0.000000,0.000000,CSR_CVS,986703,986703,71666325,277.236012,0.336484,4096,1.11,0.13,8.0000,16.0000,3.0000,52.7294,0
/home/users/dgal/Data/graphs/tamu/matrices/bone010/bone010.mtx,16,986703,986703,71666325,1.001005,21.907880,823.919979,0.000000,0.000000,CSR_CVS,986703,986703,71666325,275.539478,0.334425,8192,1.21,0.04,8.0000,16.0000,3.0000,56.4211,0
/home/users/dgal/Data/graphs/tamu/matrices/bone010/bone010.mtx,16,986703,986703,71666325,1.006357,21.933787,823.919979,0.000000,0.000000,CSR_CVS,986703,986703,71666325,274.530556,0.333201,16384,1.07,0.01,8.0000,16.0000,3.0000,59.5887,0
/home/users/dgal/Data/graphs/tamu/matrices/bone010/bone010.mtx,16,986703,986703,71666325,1.000336,21.779236,823.919979,0.000000,0.000000,CSR_CVS,986703,986703,71666325,274.417648,0.333063,32768,1.23,0.02,8.0000,16.0000,3.0000,59.1604,0
/home/users/dgal/Data/graphs/tamu/matrices/bone010/bone010.mtx,16,986703,986703,71666325,1.003431,21.854906,823.919979,0.000000,0.000000,CSR_CVS,986703,986703,71666325,274.417648,0.333063,65536,1.38,0.02,8.0000,16.0000,3.0000,59.3062,0
/home/users/dgal/Data/graphs/tamu/matrices/bone010/bone010.mtx,16,986703,986703,71666325,1.000700,21.914564,823.919979,0.000000,0.000000,CSR_CVS,986703,986703,71666325,274.417648,0.333063,131072,1.03,0.02,8.0000,16.0000,3.0000,59.1810,0
/home/users/dgal/Data/graphs/tamu/matrices/bone010/bone010.mtx,16,986703,986703,71666325,1.002048,21.885065,823.919979,0.000000,0.000000,CSR_CVS,986703,986703,71666325,274.417648,0.333063,262144,1.17,0.02,8.0000,16.0000,3.0000,60.2653,0
/home/users/dgal/Data/graphs/tamu/matrices/bone010/bone010.mtx,16,986703,986703,71666325,1.003273,21.858357,823.919979,0.000000,0.000000,CSR_CVS,986703,986703,71666325,274.417648,0.333063,524288,1.46,0.02,8.0000,16.0000,3.0000,60.5930,0
/home/users/dgal/Data/graphs/tamu/matrices/bone010/bone010.mtx,16,986703,986703,71666325,1.006530,21.930032,823.919979,0.000000,0.000000,CSR_CVS,986703,986703,71666325,274.417648,0.333063,1048576,1.06,0.02,8.0000,16.0000,3.0000,62.6469,0
/home/users/dgal/Data/graphs/tamu/matrices/bone010/bone010.mtx,16,986703,986703,71666325,1.006536,21.787490,823.919979,0.000000,0.000000,CSR_CVS,986703,986703,71666325,274.417648,0.333063,2097152,1.25,0.02,8.0000,16.0000,3.0000,67.8438,0
/home/users/dgal/Data/graphs/tamu/matrices/bone010/bone010.mtx,16,986703,986703,71666325,1.001733,21.891956,823.919979,0.000000,0.000000,CSR_CVS,986703,986703,71666325,274.417648,0.333063,4194304,1.23,0.02,8.0000,16.0000,3.0000,81.2003,0
/home/users/dgal/Data/graphs/tamu/matrices/bone010/bone010.mtx,16,986703,986703,71666325,1.000725,21.770770,823.919979,0.000000,0.000000,CSR_CVS,986703,986703,71666325,274.417648,0.333063,8388608,1.37,0.02,8.0000,16.0000,3.0000,103.0887,0
/home/users/dgal/Data/graphs/tamu/matrices/bone010/bone010.mtx,16,986703,986703,71666325,1.002102,21.883889,823.919979,0.000000,0.000000,CSR_CVS,986703,986703,71666325,274.417648,0.333063,16777216,1.54,0.02,8.0000,16.0000,3.0000,105.5143,0
/home/users/dgal/Data/graphs/tamu/matrices/audikw_1/audikw_1.mtx,16,943695,943695,77651847,1.993858,9.970054,892.254780,0.000000,0.000000,CSR_CVS,943695,943695,77651847,827.001274,0.926867,64,3.36,0.82,0.7655,22.4914,2.9071,29.6559,0
/home/users/dgal/Data/graphs/tamu/matrices/audikw_1/audikw_1.mtx,16,943695,943695,77651847,2.097722,9.476410,892.254780,0.000000,0.000000,CSR_CVS,943695,943695,77651847,770.169928,0.863173,128,8.86,3.42,1.4745,22.3584,2.9791,29.9098,0
/home/users/dgal/Data/graphs/tamu/matrices/audikw_1/audikw_1.mtx,16,943695,943695,77651847,2.071909,9.594471,892.254780,0.000000,0.000000,CSR_CVS,943695,943695,77651847,711.088061,0.796956,256,10.07,6.29,2.2749,21.7250,3.0000,31.9396,0
/home/users/dgal/Data/graphs/tamu/matrices/audikw_1/audikw_1.mtx,16,943695,943695,77651847,1.820215,10.921169,892.254780,0.000000,0.000000,CSR_CVS,943695,943695,77651847,663.891753,0.744061,512,3.83,5.40,3.0760,20.9238,3.0000,38.5209,0
/home/users/dgal/Data/graphs/tamu/matrices/audikw_1/audikw_1.mtx,16,943695,943695,77651847,1.630621,12.190981,892.254780,0.000000,0.000000,CSR_CVS,943695,943695,77651847,641.159382,0.718583,1024,2.15,5.97,4.3025,20.6398,3.1178,45.8308,0
/home/users/dgal/Data/graphs/tamu/matrices/audikw_1/audikw_1.mtx,16,943695,943695,77651847,1.578120,12.596557,892.254780,0.000000,0.000000,CSR_CVS,943695,943695,77651847,652.304879,0.731075,2048,3.24,4.40,6.4015,22.0146,3.5520,50.1071,0
/home/users/dgal/Data/graphs/tamu/matrices/audikw_1/audikw_1.mtx,16,943695,943695,77651847,1.493612,13.309259,892.254780,0.000000,0.000000,CSR_CVS,943695,943695,77651847,664.595218,0.744849,4096,3.25,3.22,7.7545,23.5910,3.9182,56.2370,0
/home/users/dgal/Data/graphs/tamu/matrices/audikw_1/audikw_1.mtx,16,943695,943695,77651847,1.432979,13.872414,892.254780,0.000000,0.000000,CSR_CVS,943695,943695,77651847,660.317931,0.740055,8192,2.73,4.19,7.9993,23.9991,3.9998,64.0104,0
/home/users/dgal/Data/graphs/tamu/matrices/audikw_1/audikw_1.mtx,16,943695,943695,77651847,1.393513,14.265296,892.254780,0.000000,0.000000,CSR_CVS,943695,943695,77651847,651.160246,0.729792,16384,2.85,4.06,7.9985,23.9981,3.9996,69.0264,0
/home/users/dgal/Data/graphs/tamu/matrices/audikw_1/audikw_1.mtx,16,943695,943695,77651847,1.392893,14.271647,892.254780,0.000000,0.000000,CSR_CVS,943695,943695,77651847,647.365756,0.725539,32768,3.22,2.99,7.9972,23.9967,3.9992,71.7685,0
/home/users/dgal/Data/graphs/tamu/matrices/audikw_1/audikw_1.mtx,16,943695,943695,77651847,1.388371,14.318129,892.254780,0.000000,0.000000,CSR_CVS,943695,943695,77651847,645.824854,0.723812,65536,2.34,2.53,7.9989,23.9989,3.9997,74.4126,0
/home/users/dgal/Data/graphs/tamu/matrices/audikw_1/audikw_1.mtx,16,943695,943695,77651847,1.424244,13.957496,892.254780,0.000000,0.000000,CSR_CVS,943695,943695,77651847,645.824854,0.723812,131072,5.10,2.53,7.9989,23.9989,3.9997,72.7738,0
/home/users/dgal/Data/graphs/tamu/matrices/audikw_1/audikw_1.mtx,16,943695,943695,77651847,1.386491,14.337541,892.254780,0.000000,0.000000,CSR_CVS,943695,943695,77651847,645.824854,0.723812,262144,2.48,2.53,7.9989,23.9989,3.9997,75.2655,0
/home/users/dgal/Data/graphs/tamu/matrices/audikw_1/audikw_1.mtx,16,943695,943695,77651847,1.401449,14.184513,892.254780,0.000000,0.000000,CSR_CVS,943695,943695,77651847,645.824854,0.723812,524288,3.53,2.53,7.9989,23.9989,3.9997,74.7547,0
/home/users/dgal/Data/graphs/tamu/matrices/audikw_1/audikw_1.mtx,16,943695,943695,77651847,1.383308,14.370532,892.254780,0.000000,0.000000,CSR_CVS,943695,943695,77651847,645.824854,0.723812,1048576,2.78,2.53,7.9989,23.9989,3.9997,77.2425,0
/home/users/dgal/Data/graphs/tamu/matrices/audikw_1/audikw_1.mtx,16,943695,943695,77651847,1.420116,13.998058,892.254780,0.000000,0.000000,CSR_CVS,943695,943695,77651847,645.824854,0.723812,2097152,4.96,2.53,7.9989,23.9989,3.9997,78.9525,0
/home/users/dgal/Data/graphs/tamu/matrices/audikw_1/audikw_1.mtx,16,943695,943695,77651847,1.403621,14.162561,892.254780,0.000000,0.000000,CSR_CVS,943695,943695,77651847,645.824854,0.723812,4194304,3.83,2.53,7.9989,23.9989,3.9997,81.7532,0
/home/users/dgal/Data/graphs/tamu/matrices/audikw_1/audikw_1.mtx,16,943695,943695,77651847,1.394276,14.257491,892.254780,0.000000,0.000000,CSR_CVS,943695,943695,77651847,645.824854,0.723812,8388608,3.03,2.53,7.9989,23.9989,3.9997,93.7106,0
/home/users/dgal/Data/graphs/tamu/matrices/audikw_1/audikw_1.mtx,16,943695,943695,77651847,1.403928,14.159466,892.254780,0.000000,0.000000,CSR_CVS,943695,943695,77651847,645.824854,0.723812,16777216,3.40,2.53,7.9989,23.9989,3.9997,111.9345,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt0/Long_Coup_dt0.mtx,16,1470152,1470152,87088992,2.107482,10.578873,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,792.058699,0.790271,64,4.01,2.96,5.4110,16.7501,2.7701,30.9575,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt0/Long_Coup_dt0.mtx,16,1470152,1470152,87088992,1.974368,11.292109,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,748.103014,0.746414,128,4.91,1.57,6.7782,16.7386,2.9396,35.5239,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt0/Long_Coup_dt0.mtx,16,1470152,1470152,87088992,2.027629,10.995496,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,707.963675,0.706365,256,7.64,1.27,7.1723,16.6774,2.9812,36.6424,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt0/Long_Coup_dt0.mtx,16,1470152,1470152,87088992,1.914227,11.646884,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,676.171700,0.674645,512,8.37,1.25,7.3798,16.5764,2.9945,40.9950,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt0/Long_Coup_dt0.mtx,16,1470152,1470152,87088992,1.758292,12.679795,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,651.635170,0.650164,1024,7.59,1.33,7.5396,16.4454,2.9981,47.3748,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt0/Long_Coup_dt0.mtx,16,1470152,1470152,87088992,1.665463,13.386538,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,632.961480,0.631533,2048,9.83,1.52,7.6919,16.3030,2.9994,52.6033,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt0/Long_Coup_dt0.mtx,16,1470152,1470152,87088992,1.585586,14.060913,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,618.196789,0.616801,4096,12.80,2.00,7.8432,16.1553,2.9998,58.5226,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt0/Long_Coup_dt0.mtx,16,1470152,1470152,87088992,1.554693,14.340313,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,618.357632,0.616962,8192,12.83,9.94,7.9970,17.2233,3.1525,64.7719,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt0/Long_Coup_dt0.mtx,16,1470152,1470152,87088992,1.498257,14.880478,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,609.079376,0.607704,16384,11.77,10.14,8.0000,17.2874,3.1609,68.7764,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt0/Long_Coup_dt0.mtx,16,1470152,1470152,87088992,1.513942,14.726311,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,609.040427,0.607666,32768,13.05,10.15,7.9998,17.2848,3.1606,67.8537,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt0/Long_Coup_dt0.mtx,16,1470152,1470152,87088992,1.511724,14.747922,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,609.040427,0.607666,65536,12.01,10.15,7.9998,17.2848,3.1606,68.2984,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt0/Long_Coup_dt0.mtx,16,1470152,1470152,87088992,1.511478,14.750315,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,609.040427,0.607666,131072,12.47,10.15,7.9998,17.2848,3.1606,68.5878,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt0/Long_Coup_dt0.mtx,16,1470152,1470152,87088992,1.492003,14.942857,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,609.040427,0.607666,262144,11.03,10.15,7.9998,17.2848,3.1606,69.6934,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt0/Long_Coup_dt0.mtx,16,1470152,1470152,87088992,1.498410,14.878963,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,609.040427,0.607666,524288,11.77,10.15,7.9998,17.2848,3.1606,69.5412,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt0/Long_Coup_dt0.mtx,16,1470152,1470152,87088992,1.496142,14.901515,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,609.040427,0.607666,1048576,11.75,10.15,7.9998,17.2848,3.1606,70.8669,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt0/Long_Coup_dt0.mtx,16,1470152,1470152,87088992,1.497869,14.884336,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,609.040427,0.607666,2097152,10.68,10.15,7.9998,17.2848,3.1606,74.1319,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt0/Long_Coup_dt0.mtx,16,1470152,1470152,87088992,1.501199,14.851321,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,609.040427,0.607666,4194304,12.11,10.15,7.9998,17.2848,3.1606,76.7825,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt0/Long_Coup_dt0.mtx,16,1470152,1470152,87088992,1.513959,14.726151,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,609.040427,0.607666,8388608,12.51,10.15,7.9998,17.2848,3.1606,86.2150,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt0/Long_Coup_dt0.mtx,16,1470152,1470152,87088992,1.522685,14.641754,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,609.040427,0.607666,16777216,13.69,10.15,7.9998,17.2848,3.1606,103.7744,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt6/Long_Coup_dt6.mtx,16,1470152,1470152,87088992,2.095557,10.639075,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,792.248304,0.790460,64,3.51,2.95,5.4110,16.7501,2.7701,30.6929,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt6/Long_Coup_dt6.mtx,16,1470152,1470152,87088992,1.988771,11.210332,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,748.356933,0.746668,128,5.75,1.56,6.7782,16.7386,2.9396,34.5801,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt6/Long_Coup_dt6.mtx,16,1470152,1470152,87088992,2.023621,11.017270,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,708.830580,0.707230,256,7.36,1.26,7.1723,16.6774,2.9812,35.8610,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt6/Long_Coup_dt6.mtx,16,1470152,1470152,87088992,1.894387,11.768865,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,677.268426,0.675739,512,6.93,1.22,7.3798,16.5764,2.9945,40.8054,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt6/Long_Coup_dt6.mtx,16,1470152,1470152,87088992,1.752389,12.722505,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,652.763799,0.651290,1024,6.94,1.30,7.5396,16.4454,2.9981,46.4516,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt6/Long_Coup_dt6.mtx,16,1470152,1470152,87088992,1.682395,13.251815,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,633.976929,0.632546,2048,10.34,1.52,7.6919,16.3030,2.9994,51.3290,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt6/Long_Coup_dt6.mtx,16,1470152,1470152,87088992,1.582982,14.084040,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,618.979892,0.617583,4096,11.64,1.99,7.8432,16.1553,2.9998,57.9419,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt6/Long_Coup_dt6.mtx,16,1470152,1470152,87088992,1.518364,14.683424,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,618.852943,0.617456,8192,10.69,9.94,7.9970,17.2233,3.1525,65.9079,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt6/Long_Coup_dt6.mtx,16,1470152,1470152,87088992,1.515867,14.707611,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,609.352396,0.607977,16384,12.80,10.14,8.0000,17.2874,3.1609,68.6764,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt6/Long_Coup_dt6.mtx,16,1470152,1470152,87088992,1.524709,14.622315,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,609.313073,0.607938,32768,12.67,10.15,7.9998,17.2848,3.1606,67.7226,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt6/Long_Coup_dt6.mtx,16,1470152,1470152,87088992,1.509855,14.766173,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,609.313073,0.607938,65536,12.22,10.15,7.9998,17.2848,3.1606,68.5342,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt6/Long_Coup_dt6.mtx,16,1470152,1470152,87088992,1.504938,14.814416,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,609.313073,0.607938,131072,11.81,10.15,7.9998,17.2848,3.1606,69.1881,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt6/Long_Coup_dt6.mtx,16,1470152,1470152,87088992,1.530951,14.562700,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,609.313073,0.607938,262144,12.74,10.15,7.9998,17.2848,3.1606,69.0648,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt6/Long_Coup_dt6.mtx,16,1470152,1470152,87088992,1.524073,14.628417,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,609.313073,0.607938,524288,12.31,10.15,7.9998,17.2848,3.1606,70.5417,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt6/Long_Coup_dt6.mtx,16,1470152,1470152,87088992,1.493215,14.930729,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,609.313073,0.607938,1048576,11.11,10.15,7.9998,17.2848,3.1606,72.2462,0
