matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,W_avg,J_estimated,format_name,m,n,nnz,mem_footprint,mem_ratio,spmv_mae,spmv_max_ae,spmv_mse,spmv_mape,spmv_smape,spmv_lnQ_error,spmv_mlare,spmv_gmare,CSRCV_NUM_PACKET_VALS,matrix_mae,matrix_max_ae,matrix_mse,matrix_mape,matrix_smape,matrix_lnQ_error,matrix_mlare,matrix_gmare,unbalance_time,unbalance_size,row_bits_avg,col_bits_avg,row_col_bytes_avg,compression_spmv_loops,tolerance
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.002238,23.487806,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.004235,0.768607,1.56054e-10,7.45058e-08,6.83047e-19,9.10394e-12,4.55197e-12,-7.7735e-15,-13.7472,1.78991e-14,1048576,0,0,0,0,0,0,-inf,0,8.40,4.85,7.9934,23.8006,3.9742,43.0619,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.002989,23.470211,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.004235,0.768607,1.56054e-10,7.45058e-08,6.83047e-19,9.10394e-12,4.55197e-12,-7.7735e-15,-13.7472,1.78991e-14,2097152,0,0,0,0,0,0,-inf,0,7.85,4.85,7.9934,23.8006,3.9742,47.1857,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.002718,23.476564,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.004235,0.768607,1.56054e-10,7.45058e-08,6.83047e-19,9.10394e-12,4.55197e-12,-7.7735e-15,-13.7472,1.78991e-14,4194304,0,0,0,0,0,0,-inf,0,8.44,4.85,7.9934,23.8006,3.9742,54.5823,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.003322,23.462435,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.004235,0.768607,1.56054e-10,7.45058e-08,6.83047e-19,9.10394e-12,4.55197e-12,-7.7735e-15,-13.7472,1.78991e-14,8388608,0,0,0,0,0,0,-inf,0,8.52,4.85,7.9934,23.8006,3.9742,70.4429,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.003743,23.452594,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.004235,0.768607,1.56054e-10,7.45058e-08,6.83047e-19,9.10394e-12,4.55197e-12,-7.7735e-15,-13.7472,1.78991e-14,16777216,0,0,0,0,0,0,-inf,0,8.57,4.85,7.9934,23.8006,3.9742,104.4842,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.000520,17.464944,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,530.339067,0.947204,4.88949e-16,4.26326e-14,2.11045e-30,1.89824e-13,9.49119e-14,-1.08635e-16,-15.6018,2.50125e-16,64,0,0,0,0,0,0,-inf,0,3.96,0.06,1.4540,22.5416,2.9995,24.0649,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.003257,18.481692,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,504.843460,0.901668,4.36712e-16,4.9738e-14,1.78383e-30,1.74881e-13,8.74405e-14,-5.20565e-17,-15.9213,1.19859e-16,128,0,0,0,0,0,0,-inf,0,3.99,0.57,2.3369,21.6624,2.9999,21.1360,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.000586,18.239955,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,483.154016,0.862930,3.88659e-16,6.39488e-14,1.42071e-30,1.59542e-13,7.97711e-14,4.90285e-17,-15.9474,1.12865e-16,256,0,0,0,0,0,0,-inf,0,3.67,1.37,3.1933,20.8068,3.0000,19.7707,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.002452,19.755458,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,466.765935,0.833660,3.49076e-16,4.61853e-14,1.11757e-30,1.55655e-13,7.78276e-14,2.08376e-17,-16.3185,4.80302e-17,512,0,0,0,0,0,0,-inf,0,3.80,1.81,4.2251,20.1938,3.0524,20.0701,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.001249,20.360936,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,476.883947,0.851731,3.21341e-16,4.61853e-14,9.40647e-31,1.31779e-13,6.58893e-14,5.21966e-17,-15.92,1.20238e-16,1024,0,0,0,0,0,0,-inf,0,5.68,6.50,6.7789,22.0098,3.5986,21.0464,0
